user_id,cred,indmoney,jupiter,amazon_prime,apple_music,flipkart,meesho,jar,phonepe,groww,ludo_king,moj,sharechat,kreditbee,cashbean,tier_label
U0355,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,Tier1
U0356,1,0,1,1,0,1,1,1,0,1,0,0,0,1,0,Tier2
U0357,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,Tier1
U0358,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,Tier2
U0359,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,Tier3
U0360,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,Tier2
U0361,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Tier2
U0362,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,Tier2
U0363,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,Tier2
U0364,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,Tier2
U0365,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,Tier3
U0366,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Tier2
U0367,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,Tier3
U0368,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,Tier3
U0369,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,Tier1
U0370,0,0,1,1,0,1,0,1,0,0,0,0,1,0,1,Tier1
U0371,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,Tier1
U0372,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,Tier1
U0373,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,Tier1
U0374,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,Tier2
U0375,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,Tier1
U0376,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,Tier2
U0377,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,Tier3
U0378,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,Tier1
U0379,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,Tier3
U0380,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,Tier1
U0381,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,Tier1
U0382,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0383,1,0,0,1,0,0,1,1,1,1,0,0,0,1,1,Tier2
U0384,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,Tier3
U0385,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,Tier3
U0386,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,Tier3
U0387,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,Tier1
U0388,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,Tier1
U0389,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,Tier3
U0390,0,1,0,0,1,0,0,1,0,1,1,1,0,1,1,Tier3
U0391,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Tier3
U0392,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,Tier2
U0393,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,Tier2
U0394,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,Tier3
U0395,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,Tier2
U0396,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Tier3
U0397,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,Tier3
U0398,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,Tier2
U0399,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,Tier3
U0400,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,Tier3
U0401,1,1,1,0,1,1,0,1,0,1,1,0,0,0,0,Tier1
U0402,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,Tier3
U0403,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,Tier2
U0404,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,Tier3
U0405,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,Tier2
U0406,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,Tier3
U0407,0,0,1,1,0,1,1,1,0,1,0,0,1,0,0,Tier2
U0408,0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,Tier1
U0409,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,Tier3
U0410,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,Tier1
U0411,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0412,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,Tier3
U0413,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,Tier3
U0414,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,Tier2
U0415,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,Tier2
U0416,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,Tier2
U0417,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,Tier1
U0418,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,Tier2
U0419,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,Tier2
U0420,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,Tier3
U0421,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,Tier3
U0422,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,Tier3
U0423,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Tier1
U0424,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,Tier2
U0425,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,Tier1
U0426,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,Tier2
U0427,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,Tier2
U0428,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,Tier3
U0429,1,0,0,0,0,0,1,1,1,1,1,0,1,0,0,Tier2
U0430,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,Tier1
U0431,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,Tier1
U0432,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U0433,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,Tier2
U0434,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,Tier1
U0435,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,Tier1
U0436,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Tier3
U0437,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,Tier1
U0438,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,Tier3
U0439,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,Tier3
U0440,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,Tier1
U0441,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,Tier1
U0442,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,Tier3
U0443,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,Tier2
U0444,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,Tier2
U0445,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,Tier3
U0446,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Tier3
U0447,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,Tier3
U0448,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Tier3
U0449,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,Tier2
U0450,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,Tier1
U0451,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,Tier3
U0452,1,0,0,0,0,1,1,0,1,1,0,0,1,0,0,Tier2
U0453,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,Tier2
U0454,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,Tier3
U0455,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,Tier1
U0456,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,Tier2
U0457,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,Tier1
U0458,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,Tier2
U0459,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier1
U0460,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Tier1
U0461,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,Tier1
U0462,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1,Tier2
U0463,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,Tier3
U0464,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,Tier2
U0465,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,Tier3
U0466,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,Tier2
U0467,0,1,1,1,1,1,0,1,0,0,1,0,1,0,0,Tier1
U0468,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,Tier3
U0469,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Tier1
U0470,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,Tier3
U0471,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,Tier1
U0472,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,Tier3
U0473,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,Tier1
U0474,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,Tier3
U0475,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0476,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,Tier3
U0477,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,Tier1
U0478,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,Tier2
U0479,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,Tier3
U0480,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,Tier2
U0481,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,Tier2
U0482,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,Tier2
U0483,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,Tier2
U0484,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0485,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,Tier2
U0486,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,Tier3
U0487,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,Tier1
U0488,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Tier1
U0489,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,Tier3
U0490,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,Tier3
U0491,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,Tier2
U0492,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,Tier2
U0493,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,Tier1
U0494,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Tier1
U0495,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,Tier2
U0496,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,Tier2
U0497,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,Tier2
U0498,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,Tier1
U0499,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,Tier3
U0500,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,Tier3
U0501,1,0,1,0,0,1,1,1,1,1,0,1,0,0,0,Tier2
U0502,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,Tier2
U0503,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,Tier2
U0504,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,Tier3
U0505,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,Tier2
U0506,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,Tier1
U0507,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,Tier3
U0508,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,Tier3
U0509,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,Tier3
U0510,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Tier3
U0511,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0512,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,Tier2
U0513,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,Tier3
U0514,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,Tier3
U0515,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,Tier1
U0516,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,Tier1
U0517,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0518,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,Tier3
U0519,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Tier3
U0520,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,Tier1
U0521,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,Tier2
U0522,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0523,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,Tier3
U0524,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,Tier3
U0525,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Tier3
U0526,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,Tier2
U0527,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,Tier2
U0528,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,Tier1
U0529,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,Tier1
U0530,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Tier3
U0531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier3
U0532,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Tier3
U0533,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,Tier3
U0534,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,Tier2
U0535,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,Tier3
U0536,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,Tier3
U0537,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,Tier3
U0538,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,Tier1
U0539,0,0,0,0,0,1,1,1,0,1,0,1,1,0,0,Tier2
U0540,1,0,1,1,1,1,0,0,1,0,0,0,1,0,0,Tier1
U0541,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,Tier3
U0542,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,Tier2
U0543,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier1
U0544,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,Tier2
U0545,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,Tier2
U0546,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,Tier2
U0547,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,Tier1
U0548,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,Tier2
U0549,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,Tier2
U0550,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,Tier3
U0551,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,Tier2
U0552,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,Tier3
U0553,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,Tier2
U0554,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Tier2
U0555,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,Tier3
U0556,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,Tier2
U0557,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Tier1
U0558,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,Tier1
U0559,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,Tier3
U0560,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,Tier2
U0561,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,Tier3
U0562,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Tier1
U0563,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,Tier1
U0564,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,Tier1
U0565,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,Tier2
U0566,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,Tier2
U0567,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,Tier2
U0568,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,Tier2
U0569,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,Tier3
U0570,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,Tier2
U0571,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,Tier2
U0572,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,Tier3
U0573,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,Tier2
U0574,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,Tier2
U0575,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,Tier3
U0576,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,Tier3
U0577,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Tier1
U0578,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,Tier3
U0579,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,Tier2
U0580,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,Tier1
U0581,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,Tier2
U0582,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,Tier3
U0583,0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,Tier2
U0584,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,Tier2
U0585,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,Tier2
U0586,0,1,1,1,0,1,1,1,0,0,0,0,0,0,1,Tier1
U0587,1,1,1,1,1,1,0,0,0,1,1,0,1,0,0,Tier1
U0588,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Tier1
U0589,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,Tier1
U0590,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,Tier1
U0591,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,Tier1
U0592,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,Tier2
U0593,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,Tier1
U0594,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,Tier2
U0595,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,Tier3
U0596,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,Tier2
U0597,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0598,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,Tier1
U0599,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,Tier1
U0600,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,Tier1
U0601,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,Tier1
U0602,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,Tier1
U0603,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,Tier1
U0604,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,Tier1
U0605,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,Tier1
U0606,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,Tier2
U0607,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,Tier1
U0608,1,1,1,0,0,0,1,1,1,1,1,0,1,0,0,Tier2
U0609,0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,Tier2
U0610,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,Tier2
U0611,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Tier1
U0612,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,Tier3
U0613,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,Tier2
U0614,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Tier1
U0615,0,1,1,1,0,0,1,0,0,0,0,1,0,1,1,Tier3
U0616,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,Tier3
U0617,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,Tier1
U0618,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Tier1
U0619,1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,Tier3
U0620,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,Tier3
U0621,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,Tier1
U0622,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,Tier1
U0623,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,Tier2
U0624,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,Tier2
U0625,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,Tier2
U0626,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,Tier2
U0627,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,Tier2
U0628,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,Tier3
U0629,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,Tier1
U0630,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,Tier1
U0631,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,Tier3
U0632,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,Tier3
U0633,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,Tier2
U0634,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,Tier2
U0635,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,Tier1
U0636,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,Tier2
U0637,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,Tier2
U0638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Tier1
U0639,0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,Tier1
U0640,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,Tier2
U0641,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,Tier1
U0642,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,Tier2
U0643,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,Tier1
U0644,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,Tier2
U0645,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,Tier1
U0646,0,1,0,0,1,1,0,0,0,0,0,1,1,0,1,Tier3
U0647,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0648,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,Tier2
U0649,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,Tier3
U0650,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,Tier2
U0651,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,Tier1
U0652,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,Tier2
U0653,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,Tier2
U0654,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,Tier3
U0655,0,1,1,0,0,1,1,1,0,1,0,1,0,0,0,Tier2
U0656,1,1,1,1,1,1,0,0,0,1,0,1,0,1,0,Tier1
U0657,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0,Tier1
U0658,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,Tier2
U0659,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0660,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,Tier2
U0661,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,Tier2
U0662,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,Tier3
U0663,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,Tier2
U0664,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,Tier1
U0665,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,Tier1
U0666,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,Tier1
U0667,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,Tier1
U0668,1,1,1,1,1,0,0,0,1,0,0,1,0,1,1,Tier1
U0669,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,Tier1
U0670,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,Tier1
U0671,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,Tier1
U0672,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,Tier3
U0673,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,Tier1
U0674,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,Tier2
U0675,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,Tier2
U0676,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1,Tier3
U0677,1,1,0,0,1,0,1,0,0,1,1,0,0,0,0,Tier1
U0678,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,Tier2
U0679,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,Tier3
U0680,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,Tier3
U0681,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Tier3
U0682,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,Tier1
U0683,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,Tier1
U0684,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,Tier2
U0685,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,Tier3
U0686,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,Tier2
U0687,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,Tier2
U0688,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,Tier1
U0689,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Tier3
U0690,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,Tier1
U0691,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,Tier2
U0692,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,Tier2
U0693,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,Tier2
U0694,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,Tier1
U0695,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,Tier1
U0696,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,Tier2
U0697,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Tier1
U0698,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,Tier2
U0699,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Tier1
U0700,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,Tier2
U0701,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,Tier2
U0702,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,Tier1
U0703,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,Tier2
U0704,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,Tier1
U0705,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,Tier1
U0706,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,Tier3
U0707,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,Tier2
U0708,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,Tier3
U0709,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,Tier1
U0710,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,Tier2
